0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, -0.00981, 0, 0, 0, 0, 0, -9.81e-06, 0, 2.24999, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.01962, 0, 0, 0, 0, 0, -2.943e-05, 0, 2.24997, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.02943, 0, 0, 0, 0, 0, -5.886e-05, 0, 2.24994, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.03924, 0, 0, 0, 0, 0, -9.81e-05, 0, 2.2499, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.04905, 0, 0, 0, 0, 0, -0.00014715, 0, 2.24985, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.05886, 0, 0, 0, 0, 0, -0.00020601, 0, 2.24979, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.06867, 0, 0, 0, 0, 0, -0.00027468, 0, 2.24973, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.07848, 0, 0, 0, 0, 0, -0.00035316, 0, 2.24965, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.08829, 0, 0, 0, 0, 0, -0.00044145, 0, 2.24956, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.0981, 0, 0, 0, 0, 0, -0.00053955, 0, 2.24946, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.10791, 0, 0, 0, 0, 0, -0.00064746, 0, 2.24935, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.11772, 0, 0, 0, 0, 0, -0.00076518, 0, 2.24923, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.12753, 0, 0, 0, 0, 0, -0.00089271, 0, 2.24911, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.13734, 0, 0, 0, 0, 0, -0.00103005, 0, 2.24897, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.14715, 0, 0, 0, 0, 0, -0.0011772, 0, 2.24882, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.15696, 0, 0, 0, 0, 0, -0.00133416, 0, 2.24867, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.16677, 0, 0, 0, 0, 0, -0.00150093, 0, 2.2485, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.17658, 0, 0, 0, 0, 0, -0.00167751, 0, 2.24832, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.18639, 0, 0, 0, 0, 0, -0.0018639, 0, 2.24814, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
0, 0, 0, 0, -0.1962, 0, 0, 0, 0, 0, -0.0020601, 0, 2.24794, 2.25, 2.25, 0.5, -9.81, 1, 0.075, 0.8, 0.1, 0, 0, 0, 0, -9.81, 0
